name,'08/18/13 00:00','08/18/13 01:00','08/18/13 02:00','08/18/13 03:00','08/18/13 04:00','08/18/13 05:00','08/18/13 06:00','08/18/13 07:00','08/18/13 08:00','08/18/13 09:00','08/18/13 10:00','08/18/13 11:00','08/18/13 12:00','08/18/13 13:00','08/18/13 14:00','08/18/13 15:00','08/18/13 16:00','08/18/13 17:00','08/18/13 18:00','08/18/13 19:00','08/18/13 20:00','08/18/13 21:00','08/18/13 22:00','08/18/13 23:00','08/19/13 00:00','08/19/13 01:00','08/19/13 02:00','08/19/13 03:00','08/19/13 04:00','08/19/13 05:00','08/19/13 06:00','08/19/13 07:00','08/19/13 08:00','08/19/13 09:00','08/19/13 10:00','08/19/13 11:00','08/19/13 12:00','08/19/13 13:00','08/19/13 14:00','08/19/13 15:00','08/19/13 16:00','08/19/13 17:00','08/19/13 18:00','08/19/13 19:00','08/19/13 20:00','08/19/13 21:00','08/19/13 22:00','08/19/13 23:00'
MANDLY2G_7_N002,34,32,31,31,31,33,34,36,35,37,40,42,46,48,48,49,50,48,47,46,45,42,38,36,35,33,32,30,31,32,32,33,33,36,39,43,47,47,47,47,49,47,45,46,48,43,39,36
MANDLY3G_7_B1,34,32,31,31,31,33,34,36,35,37,40,42,46,48,48,49,50,48,47,46,45,42,38,36,35,33,32,30,31,32,32,33,33,36,39,43,47,47,47,47,49,47,45,46,48,43,39,36
MANDLY3G_7_N001,34,32,31,31,31,33,34,36,35,37,40,42,46,48,48,49,50,48,47,46,45,42,38,36,35,33,32,30,31,32,32,33,33,36,39,43,47,47,47,47,49,47,45,46,48,43,39,36
MANTECA_1_N001,34,32,31,31,31,33,34,36,34,36,36,37,39,40,42,44,45,42,42,40,38,37,34,36,35,33,32,31,31,33,33,33,33,36,34,35,37,35,39,39,41,41,42,41,40,38,34,36
MANTECA_1_N002,34,32,31,31,31,33,34,36,34,36,36,37,39,40,42,44,45,42,42,40,38,37,34,36,35,33,32,31,31,33,33,33,33,36,34,35,37,35,39,39,41,41,42,41,40,38,34,36
MANTECA_1_N012,34,32,31,31,31,33,34,36,34,36,36,37,39,40,42,44,45,42,42,40,38,37,34,36,35,33,32,31,31,33,33,33,33,36,34,35,37,35,39,39,41,41,42,41,40,38,34,36
MANTECA_1_N013,34,32,31,31,31,33,34,36,34,36,36,37,39,40,42,44,45,42,42,40,38,37,34,36,35,33,32,31,31,33,33,33,33,36,34,35,37,35,39,39,41,41,42,41,40,38,34,36
MANVILLE_1_N001,34,32,30,30,30,33,34,36,38,40,44,46,49,49,51,52,53,51,51,47,46,42,39,36,34,32,32,30,31,32,33,34,34,37,43,42,45,45,47,47,50,50,50,47,47,44,41,36
MARGARTA_1_N001,34,33,31,31,31,33,34,37,37,39,43,46,48,51,51,53,56,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,43,45,51,52,54,62,70,59,50,50,49,45,41,37
MARGARTA_1_N002,34,33,31,31,31,33,34,37,37,39,43,46,48,51,51,53,56,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,43,45,51,52,54,62,70,59,50,50,49,45,41,37
MARGARTA_1_N008,34,33,31,31,31,33,34,37,37,39,43,46,48,51,51,53,56,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,43,45,51,52,54,62,70,59,50,50,49,45,41,37
MARGARTA_1_N009,34,33,31,31,31,33,34,37,37,39,43,46,48,51,51,53,56,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,43,45,51,52,54,62,70,59,50,50,49,45,41,37
MARICOPA_6_N001,32,31,29,29,30,32,32,34,34,36,39,40,43,43,45,46,48,45,45,43,42,40,37,34,33,31,31,29,30,31,32,32,33,35,38,38,40,39,42,42,44,44,45,44,44,41,39,34
MARIPOS2_6_N001,43,40,39,39,39,40,42,43,48,49,62,66,71,68,69,64,67,66,60,64,76,69,66,43,43,41,39,39,38,41,39,38,38,42,70,61,62,69,68,64,67,69,66,67,76,69,73,44
MARIPOS2_6_N003,43,40,39,39,39,40,42,43,48,49,62,66,71,68,69,64,67,66,60,64,76,69,66,43,43,41,39,39,38,41,39,38,38,42,70,61,62,69,68,64,67,69,66,67,76,69,73,44
MARKETPL_5_N501,33,31,30,30,30,32,33,35,34,35,38,40,44,46,46,47,48,46,46,45,43,40,37,35,34,32,31,30,30,31,31,32,32,35,37,41,45,45,46,46,48,46,44,45,46,42,38,35
MARTELL_6_N001,34,32,31,31,31,33,34,35,32,34,33,33,34,35,37,40,41,38,37,35,33,32,28,35,35,33,32,31,31,32,32,33,33,35,27,31,33,29,34,34,36,36,37,35,33,33,27,35
MARTINC_1_B1,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,44,42,39,36,36,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,40,37,36
MARTINEZ_1_N001,33,32,30,30,31,33,34,36,35,36,38,39,42,43,44,46,47,45,44,43,41,39,35,35,34,33,32,31,31,32,33,33,33,36,36,37,40,38,42,42,44,44,45,43,43,40,36,35
MCARTHR_6_N001,32,31,29,29,30,32,32,34,33,35,36,37,39,40,42,43,44,42,41,40,39,37,34,34,33,32,31,30,30,31,31,32,32,34,34,35,37,35,39,38,40,40,42,40,40,38,34,34
MCARTHR_6_N002,32,31,29,29,30,32,32,34,33,35,36,37,39,40,42,43,44,42,41,40,39,37,34,34,33,32,31,30,30,31,31,32,32,34,34,35,37,35,39,38,40,40,42,40,40,38,34,34
MCCALL_1_N026,56,55,55,55,54,53,55,56,43,43,50,53,58,57,62,57,58,56,70,68,65,62,59,56,57,57,53,53,50,57,47,42,40,38,52,48,52,56,60,54,56,57,63,61,61,61,54,51
MCCALL_1_N030,56,55,55,55,54,53,55,56,43,43,50,53,58,57,62,57,58,56,70,68,65,62,59,56,57,57,53,53,50,57,47,42,40,38,52,48,52,56,60,54,56,57,63,61,61,61,54,51
MCCALL_1_N093,56,55,55,55,54,53,55,56,43,43,50,53,58,57,62,57,58,56,70,68,65,62,59,56,57,57,53,53,50,57,47,42,40,38,52,48,52,56,60,54,56,57,63,61,61,61,54,51
MCCULLGH_5_N101,33,31,30,30,30,32,33,35,34,35,38,40,44,46,46,47,48,46,46,45,43,40,37,35,34,32,31,30,30,31,31,32,32,35,37,41,45,45,46,46,49,46,44,45,46,42,38,35
MCCULLGX_5_N501,33,31,30,30,30,32,33,35,34,35,38,40,44,46,46,47,48,46,46,45,43,40,37,35,34,32,31,30,30,31,31,32,32,35,37,41,45,45,46,46,48,46,44,45,46,42,38,35
MCDISLE_6_N001,34,33,31,31,31,33,34,36,34,36,38,39,41,42,43,45,46,44,43,42,40,38,35,36,35,33,33,31,31,33,33,33,34,36,36,37,39,37,41,41,43,43,44,42,42,40,36,36
MCFRLND_6_N001,33,31,30,29,30,32,33,35,35,37,40,41,45,45,47,48,50,47,47,45,44,41,38,35,34,32,32,30,30,31,32,32,33,36,38,38,41,40,43,43,45,45,46,45,45,42,39,35
MCGEN_7_B1,29,28,26,26,26,28,26,27,26,26,29,31,34,38,37,39,42,37,36,35,34,32,29,28,30,28,27,26,26,27,27,28,29,31,33,38,44,45,47,57,66,54,44,44,43,38,34,31
MCKEE_1_N001,34,32,31,30,31,33,34,36,35,37,39,40,42,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,32,33,33,33,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
MCKEE_1_N005,34,32,31,30,31,33,34,36,35,37,39,40,42,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,32,33,33,33,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
MCKEE_1_N101,34,32,31,30,31,33,34,36,35,37,39,40,42,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,32,33,33,33,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
MCMULLN1_2_N001,38,37,36,36,36,38,39,40,41,42,50,53,59,58,59,57,59,57,66,64,63,55,52,40,39,38,36,35,35,38,36,35,35,37,53,49,53,56,57,55,58,58,59,59,61,56,55,39
MCSNCK1_7_B1,30,30,28,28,28,30,30,31,30,32,33,35,37,38,39,40,41,39,39,38,36,35,32,31,31,30,30,28,28,30,29,29,28,31,31,33,35,33,37,36,37,37,36,37,36,35,32,31
MCSNCK2_7_B1,30,30,28,28,28,30,30,31,30,32,33,35,37,38,39,40,41,39,39,38,36,35,32,31,31,30,30,28,28,30,29,29,28,31,31,33,35,33,37,36,37,37,36,37,36,35,32,30
MDLRIVR_6_N001,34,32,31,31,31,33,34,35,34,36,37,38,41,41,43,45,46,43,43,41,40,38,35,35,34,33,32,31,31,32,33,33,33,36,35,36,39,37,40,40,42,42,43,42,41,39,36,35
MDWYPS_6_N001,32,31,29,29,30,32,33,35,35,36,39,40,44,44,45,47,48,45,45,44,42,40,37,34,34,32,31,29,30,31,32,32,33,36,38,38,41,40,43,43,45,45,45,44,44,41,39,34
MEAD_5_N501,33,31,30,30,30,32,33,35,34,35,38,40,44,46,46,47,48,46,46,45,43,40,37,35,33,32,31,30,30,31,31,32,32,35,37,41,45,45,46,46,49,46,44,45,46,42,38,35
MEADN_2_N501,33,31,30,30,30,32,33,35,34,35,38,40,44,46,46,47,48,46,46,45,43,40,37,35,33,32,31,30,30,31,31,32,32,34,37,41,45,45,46,46,49,46,44,45,46,41,38,35
MEADS_2_N101,33,31,30,30,30,32,32,35,34,35,38,40,44,46,46,47,48,46,46,45,43,40,37,35,33,32,31,30,30,31,31,32,32,34,37,41,45,45,46,47,50,46,44,45,46,41,38,35
MECCTG1_7_B1,33,32,30,30,30,33,33,35,34,36,38,39,42,42,44,45,47,44,44,42,41,39,35,35,34,32,32,30,30,32,32,32,33,35,36,37,39,38,41,41,43,43,44,43,42,40,36,35
MECCTG1_7_N100,33,32,30,30,30,33,33,35,34,36,38,39,42,42,44,45,47,44,44,42,41,39,35,35,34,32,32,30,30,32,32,32,33,35,36,37,39,38,41,41,43,43,44,43,42,40,36,35
MECCTG2_7_B2,33,32,30,30,30,33,33,35,34,36,38,39,42,42,44,45,47,44,44,42,41,39,35,35,34,32,32,30,30,32,32,32,33,35,36,37,39,38,41,41,43,43,44,43,42,40,36,35
MECCTG2_7_N100,33,32,30,30,30,33,33,35,34,36,38,39,42,42,44,45,47,44,44,42,41,39,35,35,34,32,32,30,30,32,32,32,33,35,36,37,39,38,41,41,43,43,44,43,42,40,36,35
MECSTG3_7_B1,33,32,30,30,30,33,33,35,34,36,38,39,42,42,44,45,47,44,44,42,41,39,35,35,34,32,32,30,30,32,32,32,33,35,36,37,39,38,41,41,43,43,44,43,42,40,36,35
MEDWLNE_1_N001,33,31,30,30,30,32,33,35,34,36,38,39,42,42,44,45,46,44,44,42,40,38,35,35,34,32,32,30,30,32,32,32,33,36,35,36,39,37,41,41,43,43,44,42,42,40,36,35
MEDWLNE_1_N002,33,31,30,30,30,32,33,35,34,36,38,39,42,42,44,45,46,44,44,42,40,38,35,35,34,32,32,30,30,32,32,32,33,36,35,36,39,37,41,41,43,43,44,42,42,40,36,35
MEDWLNE_1_N006,33,31,30,30,30,32,33,35,34,36,38,39,42,42,44,45,46,44,44,42,40,38,35,35,34,32,32,30,30,32,32,32,33,36,35,36,39,37,41,41,43,43,44,42,42,40,36,35
MELONES_2_N014,36,35,34,34,34,36,37,38,33,34,32,33,33,35,37,40,40,38,37,36,34,33,30,38,37,36,35,33,33,35,35,34,34,36,27,31,33,30,34,34,36,35,37,35,34,34,28,37
MELROSE_6_N001,34,33,31,31,31,33,34,37,37,39,43,46,48,52,51,54,56,51,50,48,47,43,39,37,35,33,33,31,31,33,33,33,34,38,43,45,51,52,54,62,70,59,50,51,50,45,41,37
MELROSE_6_N004,34,33,31,31,31,33,34,37,37,39,43,46,48,52,51,54,56,51,50,48,47,43,39,37,35,33,33,31,31,33,33,33,34,38,43,45,51,52,54,62,70,59,50,51,50,45,41,37
MELROSE_6_N005,34,33,31,31,31,33,34,37,37,39,43,46,48,52,51,54,56,51,50,48,47,43,39,37,35,33,33,31,31,33,33,33,34,38,43,45,51,52,54,62,70,59,50,51,50,45,41,37
MELROSE_6_N009,34,33,31,31,31,33,34,37,37,39,43,46,48,52,51,54,56,51,50,48,47,43,39,37,35,33,33,31,31,33,33,33,34,38,43,45,51,52,54,62,70,59,50,51,50,45,41,37
MENDOTA_1_N008,36,34,33,33,33,35,36,38,39,41,48,50,55,54,55,54,56,54,58,57,58,50,47,37,37,35,34,33,33,35,34,34,35,38,50,46,50,53,57,52,54,55,54,54,57,52,51,38
MENLO_6_N001,34,32,31,31,31,33,34,36,35,37,39,40,42,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
MENLO_6_N002,34,32,31,31,31,33,34,36,35,37,39,40,42,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
MENLO_6_N003,34,32,31,31,31,33,34,36,35,37,39,40,42,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
MENLO_6_N004,34,32,31,31,31,33,34,36,35,37,39,40,42,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
MERCED_1_N001,39,38,37,37,37,39,40,41,47,49,63,68,78,74,74,70,72,70,71,71,77,70,68,41,40,39,37,36,36,38,37,36,37,41,72,62,68,75,74,70,73,74,74,75,81,72,75,42
MERCED_1_N002,39,38,37,37,37,39,40,41,47,49,63,68,78,74,74,70,72,70,71,71,77,70,68,41,40,39,37,36,36,38,37,36,37,41,72,62,68,75,74,70,73,74,74,75,81,72,75,42
MERCEDFL_7_N001,41,39,37,37,38,39,40,42,46,48,61,65,71,68,69,63,66,65,60,63,74,68,66,41,41,40,38,38,37,39,37,37,37,41,69,60,62,69,68,64,67,68,66,67,75,68,72,42
MERCEDFL_7_N002,41,39,37,37,38,39,40,42,46,48,61,65,71,68,69,63,66,65,60,63,74,68,66,41,41,40,38,38,37,39,37,37,37,41,69,60,62,69,68,64,67,68,66,67,75,68,72,42
MERCHANT_2_N101,33,31,30,30,30,32,33,35,34,35,38,40,44,46,46,47,48,46,46,45,43,40,37,35,33,32,31,30,30,31,31,32,32,34,37,41,45,45,46,47,50,47,44,45,46,41,38,35
MERIDIAN_6_N101,33,31,30,30,30,35,36,38,37,39,41,42,44,45,46,48,49,46,43,41,40,38,35,34,34,32,31,30,30,32,32,32,33,35,35,36,38,37,41,41,43,43,44,43,42,40,36,35
MESA-PGE_1_N036,33,31,29,29,30,32,33,35,37,39,42,44,48,48,49,50,52,49,49,46,44,41,38,35,33,32,31,29,30,31,32,33,33,36,42,41,44,43,46,46,48,48,48,45,46,43,40,35
MESACAL_6_N001,34,33,31,31,31,33,34,37,37,40,45,48,47,50,50,52,54,50,49,48,46,43,39,36,35,33,33,31,31,32,33,33,34,39,46,45,50,51,53,60,68,58,49,50,49,44,40,36
MESACAL_6_N004,34,33,31,31,31,33,34,37,37,40,45,48,47,50,50,52,54,50,49,48,46,43,39,36,35,33,33,31,31,32,33,33,34,39,46,45,50,51,53,60,68,58,49,50,49,44,40,36
MESAHGTS_6_N001,34,33,31,31,31,33,34,36,36,38,42,45,48,52,51,53,55,50,49,48,47,43,39,36,35,33,33,31,31,32,32,33,34,38,42,45,50,51,53,60,67,58,50,50,49,45,40,36
MESAHGTS_6_N007,34,33,31,31,31,33,34,36,36,38,42,45,48,52,51,53,55,50,49,48,47,43,39,36,35,33,33,31,31,32,32,33,34,38,42,45,50,51,53,60,67,58,50,50,49,45,40,36
MESAHGTS_6_N011,34,33,31,31,31,33,34,36,36,38,42,45,48,52,51,53,55,50,49,48,47,43,39,36,35,33,33,31,31,32,32,33,34,38,42,45,50,51,53,60,67,58,50,50,49,45,40,36
MESARIM_6_N001,34,33,31,31,31,33,34,37,37,39,44,45,50,54,51,55,55,50,50,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,67,58,49,50,49,45,41,37
MESARIM_6_N007,34,33,31,31,31,33,34,37,37,39,44,45,50,54,51,55,55,50,50,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,67,58,49,50,49,45,41,37
MESARIM_6_N008,34,33,31,31,31,33,34,37,37,39,44,45,50,54,51,55,55,50,50,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,67,58,49,50,49,45,41,37
MESARIM_6_N012,34,33,31,31,31,33,34,37,37,39,44,45,50,54,51,55,55,50,50,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,67,58,49,50,49,45,41,37
METCALF_1_N018,33,32,30,30,30,33,33,35,34,36,38,39,42,42,44,45,47,44,44,42,41,39,35,35,34,32,32,30,30,32,32,32,33,36,36,37,39,38,41,41,43,43,44,43,42,40,37,35
METCALF_1_N044,33,32,30,30,30,33,33,35,34,36,38,39,42,42,44,45,47,44,44,42,41,39,35,35,34,32,32,30,30,32,32,32,33,36,36,37,39,38,41,41,43,43,44,43,42,40,37,35
METTLER_6_N001,34,32,31,31,31,33,34,36,34,35,36,37,38,39,41,44,45,42,41,40,38,36,33,36,35,33,32,31,31,32,33,33,33,36,32,34,37,34,38,39,41,40,42,40,39,38,33,36
MHVSPHN_1_N101,33,32,30,30,30,32,33,35,35,36,39,41,46,50,49,52,55,49,47,46,45,41,38,35,34,32,32,30,30,32,32,32,33,35,37,42,49,50,53,64,74,60,48,49,47,42,39,35
MI-WUK_1_N001,34,32,31,31,31,33,34,36,34,35,36,36,38,39,41,43,44,41,42,40,37,35,32,36,35,33,32,31,31,33,33,33,33,36,32,34,36,34,38,38,40,39,41,39,38,37,32,36
MIDDLTWN_6_N002,33,31,29,29,30,32,33,35,34,35,38,39,41,42,44,46,47,44,44,42,41,38,35,34,34,32,31,30,30,31,32,32,33,35,35,36,40,38,42,42,44,44,46,45,43,40,36,35
MIDDLTWN_6_N101,33,31,29,29,30,32,33,35,34,35,38,39,41,42,44,46,47,44,44,42,41,38,35,34,34,32,31,30,30,31,32,32,33,35,35,36,40,38,42,42,44,44,46,45,43,40,36,35
MIDLFORK_2_B1,33,32,30,30,31,33,34,35,33,34,35,36,36,36,38,40,41,39,38,39,37,35,32,35,34,33,32,31,31,32,32,33,33,35,31,33,36,33,35,35,37,37,41,37,38,37,32,35
MIDLFORK_7_B1,33,32,30,30,31,33,34,35,33,34,35,36,35,36,38,40,41,39,38,39,37,35,32,35,34,33,32,31,31,32,32,33,33,35,31,33,36,33,35,35,37,37,41,37,38,37,32,35
MIDLFORK_7_B3,33,32,30,30,31,33,34,35,33,34,35,36,35,36,38,40,41,39,38,39,37,35,32,35,34,33,32,31,31,32,32,33,33,35,31,33,36,33,35,35,37,37,41,37,38,37,32,35
MIDWAY_1_B1,32,30,28,28,29,31,32,34,34,35,38,40,43,43,45,46,47,45,45,43,42,39,36,33,32,31,30,28,29,30,31,31,32,34,37,37,39,38,41,41,43,43,44,43,43,40,38,34
MIDWAY_1_N002,32,30,28,28,29,31,32,34,34,35,38,40,43,43,45,46,47,45,45,43,42,39,36,33,32,31,30,28,29,30,31,31,32,34,37,37,39,38,41,41,43,43,44,43,43,40,38,34
MIDWAY_1_N047,32,30,28,28,29,31,32,34,34,35,38,40,43,43,45,46,47,45,45,43,42,39,36,33,32,31,30,28,29,30,31,31,32,34,37,37,39,38,41,41,43,43,44,43,43,40,38,34
MIDWAY_2_B1,32,30,28,28,29,31,32,34,34,35,38,40,43,43,45,46,47,45,45,43,42,39,36,33,32,31,30,28,29,30,31,31,32,34,37,37,39,38,41,41,43,43,44,43,43,40,38,34
MIDWAY_5_B1,33,31,30,30,30,32,33,35,34,36,38,40,44,43,45,46,48,45,45,44,43,40,37,34,34,32,31,30,30,31,31,32,32,35,37,37,39,38,42,41,43,43,44,43,44,41,38,35
MIDWAY_5_B2,33,31,30,30,30,32,33,35,34,36,38,40,44,43,45,46,48,45,45,44,43,40,37,34,34,32,31,30,30,31,31,32,32,35,37,37,39,38,42,41,43,43,44,43,44,41,38,35
MILLBRAE_1_N001,34,32,31,30,31,33,34,36,35,37,39,40,43,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,43,45,43,43,40,36,36
MILLBRAE_1_N004,34,32,31,30,31,33,34,36,35,37,39,40,43,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,43,45,43,43,40,36,36
MILLBRAE_1_N007,34,32,31,30,31,33,34,36,35,37,39,40,43,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,43,45,43,43,40,36,36
MILLBRAE_1_N201,34,32,31,30,31,33,34,36,35,37,39,40,43,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,43,45,43,43,40,36,36
MILLBRAE_6_N001,34,32,31,30,31,33,34,36,35,37,39,40,43,43,45,46,48,45,45,43,42,39,36,36,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,43,45,43,43,40,37,36
MILLER_1_N001,33,32,30,30,30,33,33,35,34,35,37,38,40,41,42,44,45,43,42,41,39,37,34,35,34,32,32,30,30,32,32,32,33,35,35,35,38,36,40,40,42,41,43,41,40,39,35,35
MILPITAS_1_N001,34,32,31,30,31,33,34,36,35,36,38,40,42,43,44,46,47,45,45,43,41,39,36,35,35,33,32,31,31,32,33,33,33,36,36,37,40,38,42,42,44,43,45,43,43,40,37,36
MILPITAS_1_N003,34,32,31,30,31,33,34,36,35,36,38,40,42,43,44,46,47,45,45,43,41,39,36,35,35,33,32,31,31,32,33,33,33,36,36,37,40,38,42,42,44,43,45,43,43,40,37,36
MILPITAS_1_N005,34,32,31,30,31,33,34,36,35,36,38,40,42,43,44,46,47,45,45,43,41,39,36,35,35,33,32,31,31,32,33,33,33,36,36,37,40,38,42,42,44,43,45,43,43,40,37,36
MILPITAS_1_N006,34,32,31,30,31,33,34,36,35,36,38,40,42,43,44,46,47,45,45,43,41,39,36,35,35,33,32,31,31,32,33,33,33,36,36,37,40,38,42,42,44,43,45,43,43,40,37,36
MILPITAS_1_N008,34,32,31,30,31,33,34,36,35,36,38,40,42,43,44,46,47,45,45,43,41,39,36,35,35,33,32,31,31,32,33,33,33,36,36,37,40,38,42,42,44,43,45,43,43,40,37,36
MIRABEL_6_N001,33,31,30,30,30,32,33,35,34,36,38,39,41,42,44,45,47,44,44,42,41,38,35,35,34,32,31,30,30,32,32,32,33,36,36,36,39,37,41,41,43,43,44,43,42,40,36,35
MIRALOMA_6_N001,34,32,31,30,31,33,34,36,35,37,39,41,46,50,49,52,55,49,48,47,45,42,38,36,34,33,32,30,30,32,32,33,33,36,38,43,50,51,53,63,72,60,49,49,48,43,39,36
MIRALOMA_6_N002,34,32,31,30,31,33,34,36,35,37,39,41,46,50,49,52,55,49,48,47,45,42,38,36,34,33,32,30,30,32,32,33,33,36,38,43,50,51,53,63,72,60,49,49,48,43,39,36
MIRALOMA_6_N007,34,32,31,30,31,33,34,36,35,37,39,41,46,50,49,52,55,49,48,47,45,42,38,36,34,33,32,30,30,32,32,33,33,36,38,43,50,51,53,63,72,60,49,49,48,43,39,36
MIRAMAR_6_N001,34,32,31,31,31,33,34,36,36,39,43,45,47,51,50,53,55,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,67,58,49,49,49,45,41,36
MIRAMAR_6_N004,34,32,31,31,31,33,34,36,36,39,43,45,47,51,50,53,55,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,67,58,49,49,49,45,41,36
MIRAMAR_6_N017,34,32,31,31,31,33,34,36,36,39,43,45,47,51,50,53,55,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,67,58,49,49,49,45,41,36
MIRAMREF_7_B1,34,33,31,31,31,33,34,37,37,39,44,44,50,53,50,55,54,49,50,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,49,50,52,59,66,57,48,49,48,45,41,37
MISSION_2_N035,33,32,31,30,31,32,33,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,38,36,35,33,32,30,30,32,32,33,33,37,41,44,50,50,52,59,66,57,49,49,49,44,40,36
MISSION_6_N001,34,32,31,30,31,33,34,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,67,57,49,49,49,44,40,36
MISSION_6_N031,34,32,31,30,31,33,34,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,67,57,49,49,49,44,40,36
MISSION_6_N040,34,32,31,30,31,33,34,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,67,57,49,49,49,44,40,36
MISSION_6_N049,34,32,31,30,31,33,34,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,67,57,49,49,49,44,40,36
MISSON_1_N015,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,46,44,42,39,36,36,35,33,32,31,31,33,33,33,34,37,36,37,40,38,43,42,44,44,45,43,43,41,37,36
MNDCTP_6_N001,33,31,30,30,30,32,33,35,34,36,38,39,42,43,45,47,49,46,44,43,41,38,35,34,34,32,31,30,30,32,32,32,33,36,36,36,39,38,42,42,44,44,45,44,43,40,36,35
MOBILCHE_1_N001,34,33,31,31,31,34,34,36,34,35,35,37,39,40,43,45,47,44,42,41,39,38,33,36,35,33,33,31,31,33,33,33,34,36,31,34,36,33,38,38,41,42,43,41,40,37,32,36
MOENKOPI_5_N101,32,31,29,29,30,31,32,34,33,35,38,39,44,46,45,47,48,46,45,44,43,40,36,34,33,31,31,29,29,31,31,31,32,34,36,41,44,45,46,47,50,47,44,45,45,41,38,34
MOFTFLD_1_N002,34,32,31,31,31,33,34,36,35,37,39,40,42,43,45,46,47,45,45,43,41,39,36,36,35,33,32,31,31,33,33,33,33,36,36,37,40,38,42,42,44,43,45,43,43,40,37,36
MOH-LGHN_5_N001,33,32,30,30,30,32,33,35,34,36,38,40,44,47,46,48,50,47,46,45,44,41,37,35,34,32,31,30,30,31,31,32,32,35,37,42,46,47,48,51,56,50,45,46,46,42,38,35
MOHAVE_5_B1,33,32,30,30,30,32,33,35,34,36,38,40,44,47,46,48,50,47,46,45,44,41,37,35,34,32,31,30,30,31,31,32,32,35,37,42,46,47,48,51,56,50,45,46,46,42,38,35
MOHAVE_5_B2,33,32,30,30,30,32,33,35,34,36,38,40,44,47,46,48,50,47,46,45,44,41,37,35,34,32,31,30,30,31,31,32,32,35,37,42,46,47,48,51,56,50,45,46,46,42,38,35
MOLINO_6_N002,33,31,30,30,30,33,33,35,34,36,38,39,42,42,44,46,47,44,44,43,41,39,35,35,34,32,32,30,30,32,32,32,33,36,36,36,39,37,41,41,43,43,45,43,43,40,36,35
MOLINO_6_N101,33,31,30,30,30,33,33,35,34,36,38,39,42,42,44,46,47,44,44,43,41,39,35,35,34,32,32,30,30,32,32,32,33,36,36,36,39,37,41,41,43,43,45,43,43,40,36,35
MONA_3_N501,33,32,30,30,30,32,33,35,34,36,38,40,45,45,45,45,46,46,46,45,44,41,37,35,34,32,32,30,30,31,32,32,32,35,37,42,44,43,43,38,37,39,43,43,46,42,38,35
